,tweet_id,text,rating_numerator,rating_denominator,name,dogs_stage,year,month,day,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
281,696886256886657024,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,12.0,10,,,2016,2,9,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,1.0,Kuvasz,0.383941,True,Golden retriever,0.289085,True,Dingo,0.0565481,False,5317,2016
282,696894894812565505,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,9.0,10,,,2016,2,9,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,1.0,Appenzeller,0.665628,True,Beagle,0.104795,True,Greater swiss mountain dog,0.067868,True,2594,758
283,696900204696625153,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,12.0,10,Rosie,,2016,2,9,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,1.0,Chihuahua,0.297735,True,Pembroke,0.266953,True,Basenji,0.13681400000000002,True,3492,1156
284,697242256848379904,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,10.0,10,Oakley,,2016,2,10,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,1.0,Grey fox,0.236031,False,Siamese cat,0.16579100000000002,False,Eskimo dog,0.0635328,True,2753,751
285,697255105972801536,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,10.0,10,Charlie,,2016,2,10,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1.0,Great dane,0.173989,True,Malinois,0.165888,True,Doberman,0.11989,True,3316,1315
286,697259378236399616,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",8.0,10,,,2016,2,10,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,1.0,Great dane,0.999223,True,Boxer,0.000186525,True,Whippet,0.000151071,True,3611,1136
287,697270446429966336,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,10.0,10,Bentley,,2016,2,10,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1.0,Toy poodle,0.880014,True,Miniature poodle,0.100136,True,Norfolk terrier,0.00702706,True,5131,2087
288,697463031882764288,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,44.0,10,,,2016,2,10,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,1.0,Labrador retriever,0.999885,True,Golden retriever,9.75817e-05,True,Pug,8.267760000000001e-06,True,3748,1552
289,697482927769255936,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,11.0,10,Blipson,,2016,2,10,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,1.0,Bath towel,0.110587,False,Christmas stocking,0.108573,False,Weasel,0.105442,False,2662,765
290,697516214579523584,Say hello to Pherb. He does parkour. 9/10 https://t.co/LHFfUyLBZT,9.0,10,Pherb,,2016,2,10,,,,,,,,,,,,2281,1282
291,697575480820686848,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,8.0,10,Ole,,2016,2,11,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,1.0,Siamese cat,0.256698,False,Whippet,0.119805,True,Bull mastiff,0.102595,True,2250,572
292,692894228850999298,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,10.0,10,Tupawc,,2016,1,29,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,1.0,German short-haired pointer,0.876977,True,Bluetick,0.0366151,True,Basset,0.0178477,True,2511,910
293,695051054296211456,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",6.0,10,Brian,,2016,2,4,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1.0,Boston bull,0.761454,True,Pug,0.0753949,True,Chihuahua,0.0415978,True,2918,885
294,692919143163629568,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,9.0,10,,,2016,1,29,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,1.0,Saint bernard,0.612635,True,English springer,0.269744,True,Boxer,0.0486655,True,2926,838
295,693109034023534592,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",11.0,10,,,2016,1,29,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,1.0,Cocker spaniel,0.740013,True,Welsh springer spaniel,0.088739,True,Golden retriever,0.047469800000000006,True,1889,695
296,693155686491000832,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,12.0,10,Dunkin,,2016,1,29,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,3.0,Shih-tzu,0.69748,True,Lhasa,0.200151,True,Tibetan terrier,0.0909704,True,8668,3622
297,693231807727280129,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",9.0,10,Bodie,,2016,1,30,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,1.0,Vizsla,0.8764129999999999,True,Chesapeake bay retriever,0.0783998,True,Rhodesian ridgeback,0.0321941,True,3133,841
298,693267061318012928,This is Oscar. He can wave. Friendly af. 12/10 would totally wave back (IG: Oscar.is.bear) https://t.co/waN6EW0wfM,12.0,10,Oscar,,2016,1,30,,,,,,,,,,,,2622,925
299,693280720173801472,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,10.0,10,Sadie,,2016,1,30,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,1.0,Labrador retriever,0.340008,True,Bull mastiff,0.175316,True,Box turtle,0.16433699999999998,False,3669,1403
300,693486665285931008,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,11.0,10,Lincoln,,2016,1,30,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,1.0,Sea lion,0.5198109999999999,False,Siamese cat,0.290971,False,Black-footed ferret,0.0399667,False,1941,698
301,693582294167244802,"Personally I'd give him an 11/10. Not sure why you think you're qualified to rate such a stellar pup.
@CommonWhiteGirI",11.0,10,,,2016,1,30,,,,,,,,,,,,1802,292
302,693622659251335168,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,10.0,10,,,2016,1,31,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1.0,Malamute,0.449298,True,Siberian husky,0.385075,True,Eskimo dog,0.163485,True,1691,422
303,693642232151285760,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,9.0,10,Freddery,,2016,1,31,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1.0,Scottish deerhound,0.111893,True,Bluetick,0.0743018,True,German short-haired pointer,0.06700039999999999,True,2790,472
304,693644216740769793,BREAKING PUPDATE: I've just been notified that (if in U.S.) this dog appears to be operating the vehicle. Upgraded to 10/10. Skilled af,10.0,10,,,2016,1,31,,,,,,,,,,,,1473,150
305,693647888581312512,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,7.0,10,,,2016,1,31,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,1.0,Washbasin,0.272451,False,Doormat,0.165871,False,Bathtub,0.0663684,False,2961,673
306,693942351086120961,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,10.0,10,Kobe,,2016,1,31,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1.0,Groenendael,0.550796,True,Norwegian elkhound,0.15477,True,Schipperke,0.0808019,True,1896,413
307,693993230313091072,These lil fellas are the best of friends. 12/10 for both. 1 like = 1 friend (vid by @CassieBrookee15) https://t.co/gzRghPC61H,12.0,10,,,2016,2,1,,,,,,,,,,,,2044,457
308,694001791655137281,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,11.0,10,Chester,,2016,2,1,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1.0,Pembroke,0.769999,True,Cardigan,0.229228,True,Chihuahua,0.000246837,True,3705,1176
309,694183373896572928,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,9.0,10,Lola,,2016,2,1,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1.0,Teddy,0.441499,False,Pekinese,0.08087000000000001,True,Shih-tzu,0.0720988,True,3236,1040
310,694206574471057408,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10.0,10,,,2016,2,1,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1.0,Shih-tzu,0.352547,True,Toy poodle,0.15572,True,Maltese dog,0.116657,True,4582,2297
311,694342028726001664,It's okay pup. This happens every time I listen to @adele also. 11/10 (vid by @_larirutschmann) https://t.co/oCImpQuoRb,11.0,10,,,2016,2,2,,,,,,,,,,,,1727,557
312,694352839993344000,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10.0,10,Oliviér,,2016,2,2,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2.0,Australian terrier,0.407886,True,Yorkshire terrier,0.328173,True,Silky terrier,0.108404,True,2244,700
313,694669722378485760,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,12.0,10,Phil,,2016,2,2,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,2.0,Beaver,0.457094,False,Mongoose,0.228298,False,Marmot,0.148309,False,26068,13517
314,694905863685980160,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,10.0,10,Archie,,2016,2,3,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,1.0,Bow tie,0.4492680000000001,False,Fur coat,0.139099,False,Black-footed ferret,0.082232,False,3046,1053
315,694925794720792577,Please only send in dogs. This t-rex is very scary. 5/10 ...might still pet (vid by @helizabethmicha) https://t.co/Vn6w5w8TO2,5.0,10,,,2016,2,3,,,,,,,,,,,,2965,1043
316,695064344191721472,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",4.0,10,,,2016,2,4,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,1.0,Seat belt,0.522211,False,Sunglasses,0.07755210000000001,False,Ice lolly,0.051774,False,1771,685
317,688789766343622656,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,8.0,10,Pubert,,2016,1,17,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,1.0,American staffordshire terrier,0.5996600000000001,True,Staffordshire bullterrier,0.380976,True,Bull mastiff,0.00388902,True,2434,759
318,688547210804498433,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,9.0,10,Frönq,,2016,1,17,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,1.0,Papillon,0.531279,True,Blenheim spaniel,0.214197,True,Border collie,0.0538399,True,2862,789
319,683357973142474752,"""Have a seat, son. There are some things we need to discuss"" 10/10 https://t.co/g4G5tvfTVd",10.0,10,,,2016,1,2,https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,1.0,Pembroke,0.406509,True,Cardigan,0.154854,True,Siberian husky,0.136366,True,3238,1059
320,683391852557561860,"Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/YHXrdUTHd6",11.0,10,Jack,,2016,1,2,https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg,1.0,French bulldog,0.992833,True,Boston bull,0.00474863,True,Pug,0.00139169,True,8356,2702
321,683449695444799489,I just want to be friends with this dog. Appears to be into the sports. A true brobean. 10/10 would introduce to mom https://t.co/1Z7Q6svWpe,10.0,10,,,2016,1,3,https://pbs.twimg.com/media/CXwZ3pbWsAAriTv.jpg,1.0,Lakeland terrier,0.303512,True,Soft-coated wheaten terrier,0.211424,True,Golden retriever,0.170725,True,4290,1837
322,683498322573824003,This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin https://t.co/ObWcOEekt0,11.0,10,Griffin,,2016,1,3,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg,1.0,Airedale,0.945362,True,Irish terrier,0.02685,True,Lakeland terrier,0.016826400000000002,True,3469,1095
323,683515932363329536,HEY PUP WHAT'S THE PART OF THE HUMAN BODY THAT CONNECTS THE FOOT AND THE LEG? 11/10 so smart https://t.co/XQ1tRUmO3z,11.0,10,,,2016,1,3,,,,,,,,,,,,8058,3291
324,683742671509258241,Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell https://t.co/eoL1bCpWCg,11.0,10,Sebastian,,2016,1,3,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,1.0,Pembroke,0.895279,True,Cardigan,0.022385,True,Cocker spaniel,0.0170452,True,7162,3781
325,683773439333797890,This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10 https://t.co/qipZbshNsR,9.0,10,Buddy,,2016,1,3,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg,1.0,Miniature pinscher,0.0728852,True,Labrador retriever,0.0578658,True,Schipperke,0.0532566,True,3684,1533
326,683849932751646720,This is Jiminy. He's not the brightest dog. Needs to lay off the kibble. 5/10 still petable https://t.co/omln4LOy1x,5.0,10,Jiminy,,2016,1,4,https://pbs.twimg.com/media/CX2F4qNUQAAR6Cm.jpg,1.0,Hog,0.458855,False,Mexican hairless,0.164906,True,Wild boar,0.1117,False,2896,1116
327,683852578183077888,"Say hello to Tiger. He's a penbroke (little dog pun for ya, no need to applaud I know it was good) 10/10 good dog https://t.co/Yei0HzS3JN",10.0,10,Tiger,,2016,1,4,https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg,1.0,Toy poodle,0.5513520000000001,True,Teddy,0.180678,False,Miniature poodle,0.164095,True,2111,397
328,683857920510050305,Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days https://t.co/LoKVvc1xAW,10.0,10,Sadie,,2016,1,4,https://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg,1.0,Bluetick,0.174738,True,Shetland sheepdog,0.126101,True,Beagle,0.12288699999999997,True,4163,1262
329,684097758874210310,Say hello to Lupe. This is how she sleeps. 10/10 impressive really https://t.co/Fz6iZWlk8C,10.0,10,Lupe,,2016,1,4,https://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg,1.0,Labrador retriever,0.6278560000000001,True,German short-haired pointer,0.173675,True,Chesapeake bay retriever,0.0413417,True,4515,1621
330,684122891630342144,Heartwarming scene of two pups that want nothing more than to be together. Touching af. Great tongue. Both 11/10 https://t.co/k32mSlRx0j,11.0,10,,,2016,1,4,https://pbs.twimg.com/media/CX5-HslWQAIiXKB.jpg,1.0,Cheetah,0.8221930000000001,False,Arabian camel,0.0469761,False,Jaguar,0.0257848,False,2176,539
331,684177701129875456,This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower https://t.co/myUUwqJIs7,10.0,10,Kulet,,2016,1,5,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,1.0,Chow,0.334783,True,German shepherd,0.162647,True,Golden retriever,0.138612,True,2215,764
332,684188786104872960,"""Yo Boomer I'm taking a selfie, grab your stick""
""Ok make sure to get this rad hole I just dug in there""

Both 10/10 https://t.co/e0gbl9VFpA",10.0,10,,,2016,1,5,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,1.0,Kelpie,0.537782,True,American staffordshire terrier,0.08295319999999999,True,Staffordshire bullterrier,0.0697599,True,3831,1343
333,684195085588783105,This is Tino. He really likes corndogs. 9/10 https://t.co/cUxGtnBfc2,9.0,10,Tino,,2016,1,5,https://pbs.twimg.com/media/CX6_y6OU0AAl3v2.jpg,1.0,Chihuahua,0.379365,True,Toy terrier,0.121809,True,Boston bull,0.0959809,True,2108,595
334,684200372118904832,Gang of fearless hoofed puppers here. Straight savages. Elevated for extra terror. Front one has killed before 6/10s https://t.co/jkCb25OWfh,6.0,10,,,2016,1,5,https://pbs.twimg.com/media/CX7EkuHWkAESLZk.jpg,1.0,Llama,0.681347,False,Ram,0.120142,False,Hog,0.0436858,False,2394,1177
335,684222868335505415,Someone help the girl is being mugged. Several are distracting her while two steal her shoes. Clever puppers 121/110 https://t.co/1zfnTJLt55,121.0,10,,,2016,1,5,https://pbs.twimg.com/media/CX7Y_ByWwAEJdUy.jpg,1.0,Soft-coated wheaten terrier,0.7911819999999999,True,Cocker spaniel,0.0724441,True,Teddy,0.0714865,False,4225,1563
336,684225744407494656,"Two sneaky puppers were not initially seen, moving the rating to 143/130. Please forgive us. Thank you https://t.co/kRK51Y5ac3",143.0,10,,,2016,1,5,https://pbs.twimg.com/media/CX7br3HWsAAQ9L1.jpg,2.0,Golden retriever,0.203249,True,Samoyed,0.06795810000000001,True,Great pyrenees,0.0653275,True,1369,239
337,684241637099323392,This is Obi. He got camera shy. 12/10 https://t.co/feiPiq7z94,12.0,10,Obi,,2016,1,5,https://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg,1.0,Pembroke,0.508498,True,Black-footed ferret,0.115532,False,Weasel,0.0512801,False,8999,3727
338,684460069371654144,This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph https://t.co/bicyOV6lju,10.0,10,Jeph,,2016,1,5,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,1.0,Labrador retriever,0.673691,True,Chesapeake bay retriever,0.194897,True,American staffordshire terrier,0.05947130000000001,True,2169,628
339,684481074559381504,Meet Pippa. She's an Elfin High Feta. Compact af. Easy to transport. Great for vacations. 10/10 would keep in pocket https://t.co/nBtDeZ4yAb,10.0,10,Pippa,,2016,1,5,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,1.0,Chihuahua,0.93781,True,Pomeranian,0.0203067,True,Polecat,0.017357,False,4249,1320
340,684538444857667585,"After watching this video, we've determined that Pippa will be upgraded to a 12/10. Please enjoy https://t.co/IKoRK4yoxV",12.0,10,,,2016,1,6,https://pbs.twimg.com/ext_tw_video_thumb/684538367950872576/pu/img/kTKOkSU45BS-fpq8.jpg,1.0,Chihuahua,0.702583,True,Siamese cat,0.0682181,False,Macaque,0.0433246,False,2915,1085
341,684567543613382656,This is Bobby. He doesn't give a damn about personal space. Convinced he called shotgun first. 4/10 not the best dog https://t.co/b8XW69gSaU,4.0,10,Bobby,,2016,1,6,https://pbs.twimg.com/media/CYASi6FWQAEQMW2.jpg,1.0,Minibus,0.401942,False,Llama,0.229145,False,Seat belt,0.209393,False,3312,1418
342,683098815881154561,aahhhhkslaldhwnxmzbbs 12/10 for being da smooshiest https://t.co/UOPdXmUz4H,12.0,10,,,2016,1,2,https://pbs.twimg.com/media/CXrawAhWkAAWSxC.jpg,1.0,Golden retriever,0.889848,True,Kuvasz,0.0530082,True,Labrador retriever,0.0378812,True,2361,736
343,683030066213818368,This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10 https://t.co/h3ScYuz77J,10.0,10,Lulu,,2016,1,1,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,1.0,Boxer,0.722218,True,Bull mastiff,0.193804,True,French bulldog,0.0551937,True,2370,832
344,681339448655802368,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh,9.0,10,Asher,,2015,12,28,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,1.0,Seat belt,0.5324409999999999,False,Labrador retriever,0.0946149,True,Kuvasz,0.089863,True,10202,4598
345,681340665377193984,I've been told there's a slight possibility he's checking his mirror. We'll bump to 9.5/10. Still a menace,9.5,10,,,2015,12,28,,,,,,,,,,,,1803,313
346,681523177663676416,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,12.0,10,Carly,,2015,12,28,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,1.0,Norfolk terrier,0.205067,True,German shepherd,0.160439,True,Chow,0.15623399999999998,True,15749,6620
347,681579835668455424,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,8.0,10,Apollo,,2015,12,28,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,1.0,Rottweiler,0.760671,True,Labrador retriever,0.0965847,True,Staffordshire bullterrier,0.0403326,True,3893,1489
348,681610798867845120,*collapses* 12/10 https://t.co/C7M8mnzHIK,12.0,10,,,2015,12,28,https://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg,1.0,Toy poodle,0.8217040000000001,True,Miniature poodle,0.116042,True,Yorkshire terrier,0.0148472,True,2100,533
349,681981167097122816,This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx,12.0,10,Jimothy,,2015,12,29,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,1.0,Labrador retriever,0.4525770000000001,True,Golden retriever,0.40342,True,Beagle,0.0694857,True,3043,1161
350,682003177596559360,Unique dog here. Wrinkly as hell. Weird segmented neck. Finger on fire. Doesn't seem to notice. 5/10 might still pet https://t.co/Hy9La4xNX3,5.0,10,,,2015,12,30,https://pbs.twimg.com/media/CXb2RcDUsAEnkJb.jpg,1.0,Triceratops,0.249872,False,Chimpanzee,0.0609293,False,Mask,0.050221,False,3464,1722
351,682032003584274432,This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak,11.0,10,Ulysses,,2015,12,30,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,1.0,Schipperke,0.997953,True,Groenendael,0.000676435,True,Miniature pinscher,0.000211246,True,7223,2294
352,682047327939461121,We normally don't rate bears but this one seems nice. Her name is Thea. Appears rather fluffy. 10/10 good bear https://t.co/fZc7MixeeT,10.0,10,,,2015,12,30,https://pbs.twimg.com/media/CXcebTeWsAUQJ-J.jpg,1.0,Teddy,0.364095,False,Doormat,0.119243,False,Toyshop,0.035127099999999994,False,3525,1088
353,682059653698686977,This is Tess. Her main passions are shelves and baking too many cookies. 11/10 https://t.co/IriJlVZ6m4,11.0,10,Tess,,2015,12,30,https://pbs.twimg.com/media/CXcpovWWMAAMcfv.jpg,2.0,Jigsaw puzzle,0.995873,False,Siamese cat,0.000780885,False,Pizza,0.00043248,False,5442,1915
354,682088079302213632,I'm not sure what this dog is doing but it's pretty inspirational. 12/10 https://t.co/4Kn9GEHXiE,12.0,10,,,2015,12,30,,,,,,,,,,,,20108,11271
355,682242692827447297,This is Samson. He patrols his waters on the back of his massive shielded battle dog. 11/10 https://t.co/f8dVgDYDFf,11.0,10,Samson,,2015,12,30,https://pbs.twimg.com/media/CXfQG_fW8AAjVhV.jpg,1.0,Snorkel,0.504983,False,Loggerhead,0.345298,False,Scuba diver,0.0747539,False,3566,1341
356,682259524040966145,Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,9.0,10,Jax,,2015,12,30,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg,1.0,Siberian husky,0.43967,True,Eskimo dog,0.340474,True,Malamute,0.101253,True,4578,1375
357,682303737705140231,This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup https://t.co/Nm8Spw4HbD,9.0,10,Todo,,2015,12,30,https://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg,1.0,Seat belt,0.997659,False,Lakeland terrier,0.00173092,True,Airedale,0.00020361,True,3389,1135
358,682389078323662849,"Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10 https://t.co/vBeiQq6SaZ",9.0,10,Brody,,2015,12,31,https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg,1.0,Curly-coated retriever,0.482288,True,Flat-coated retriever,0.315286,True,Great dane,0.0621789,True,1828,518
359,682393905736888321,This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y,11.0,10,Kreg,,2015,12,31,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg,1.0,Vizsla,0.657275,True,Paddle,0.0902864,False,Rhodesian ridgeback,0.0482283,True,2441,773
360,682429480204398592,"I know we joke around on here, but this is getting really frustrating. We rate dogs. Not T-Rex. Thank you... 8/10 https://t.co/5aFw7SWyxU",8.0,10,,,2015,12,31,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,1.0,Whippet,0.594701,True,Italian greyhound,0.314091,True,Mexican hairless,0.0377733,True,3769,1320
361,682638830361513985,I have no words. Just a magnificent pup. 12/10 https://t.co/viwWHZgX8j,12.0,10,,,2015,12,31,https://pbs.twimg.com/media/CXk4W0qWYAMEMEs.jpg,1.0,English springer,0.440781,True,Cardigan,0.411182,True,Border collie,0.0224122,True,2266,675
362,682662431982772225,Meet Joey and Izzy. Joey only has one ear that works and Izzy wants 2015 to be over already. Both great pups. 11/10s https://t.co/WgQTIQ93BB,11.0,10,Joey,,2015,12,31,https://pbs.twimg.com/media/CXlN1-EWMAQdwXK.jpg,1.0,Beagle,0.413824,True,Cardigan,0.26355300000000004,True,Basset,0.16761800000000002,True,3326,1207
363,682697186228989953,NAAAAAAA ZAPENYAAAAA MABADI-CHIBAWAAA 12/10 https://t.co/Ny4iM6FDtz,12.0,10,,,2015,12,31,https://pbs.twimg.com/media/CXltdtaWYAIuX_V.jpg,1.0,Bald eagle,0.097232,False,Torch,0.0966215,False,Cliff,0.0903855,False,1440,397
364,682750546109968385,Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10 https://t.co/85X1GHohFr,9.0,10,Taco,,2016,1,1,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg,1.0,English setter,0.947198,True,English springer,0.0311277,True,Brittany spaniel,0.00551247,True,1674,494
365,682808988178739200,"I'm aware that I could've said 20/16, but here at WeRateDogs we are very professional. An inconsistent rating scale is simply irresponsible",20.0,10,,,2016,1,1,,,,,,,,,,,,1953,210
